,image_id,width,height,bbox,source
78145,78746472c,1024,1024,"[189.0, 619.0, 134.0, 88.0]",ethz_1
136891,6a0e4e8cf,1024,1024,"[69.0, 767.0, 73.0, 76.0]",rres_1
76299,b1100369a,1024,1024,"[58.0, 1.0, 118.0, 67.0]",ethz_1
22566,772be0d11,1024,1024,"[264.0, 986.0, 54.0, 38.0]",arvalis_1
124371,18df0fea9,1024,1024,"[269.0, 0.0, 38.0, 15.0]",rres_1
65324,2adceacda,1024,1024,"[290.0, 927.0, 51.0, 28.0]",ethz_1
62303,f04d9c252,1024,1024,"[9.0, 79.0, 101.0, 69.0]",ethz_1
118999,9140498c3,1024,1024,"[742.0, 816.0, 77.0, 77.0]",arvalis_3
39842,ceb6406ab,1024,1024,"[0, 394, 77, 122]",arvalis_1
144026,0e0809a3d,1024,1024,"[802.0, 981.0, 67.0, 42.0]",arvalis_2
132509,af785ce1e,1024,1024,"[369.0, 425.0, 85.0, 77.0]",rres_1
89218,c3c8b6aa5,1024,1024,"[191.0, 336.0, 104.0, 34.0]",ethz_1
49005,1696dab5e,1024,1024,"[260, 861, 75, 107]",arvalis_1
45193,f4c7f63e6,1024,1024,"[309, 506, 114, 226]",arvalis_1
104903,0989b2627,1024,1024,"[630.0, 468.0, 66.0, 80.0]",ethz_1
95263,4a8d4eaa5,1024,1024,"[17.0, 649.0, 85.0, 88.0]",ethz_1
34226,a44424f39,1024,1024,"[674, 708, 75, 141]",arvalis_1
47564,0a181bbb4,1024,1024,"[188, 385, 113, 47]",arvalis_1
16786,967c63659,1024,1024,"[769.0, 340.0, 125.0, 56.0]",arvalis_1
81751,22c35fcbf,1024,1024,"[793.0, 39.0, 69.0, 112.0]",ethz_1
114915,aa644920c,1024,1024,"[939.0, 462.0, 85.0, 65.0]",arvalis_3
63705,afb240f5a,1024,1024,"[451.0, 204.0, 96.0, 85.0]",ethz_1
50358,1c6e42234,1024,1024,"[98, 735, 120, 66]",arvalis_1
136296,d22905ef2,1024,1024,"[47.0, 505.0, 145.0, 98.0]",rres_1
35938,91c9c8b5e,1024,1024,"[681, 364, 50, 94]",arvalis_1
144878,340ac8d52,1024,1024,"[613.0, 206.0, 118.0, 123.0]",arvalis_2
105781,e7337325d,1024,1024,"[432.0, 786.0, 59.0, 96.0]",ethz_1
34478,647cf0c68,1024,1024,"[300, 397, 87, 54]",arvalis_1
130880,c25cf1f92,1024,1024,"[549.0, 694.0, 53.0, 59.0]",rres_1
16805,967c63659,1024,1024,"[789.0, 953.0, 59.0, 71.0]",arvalis_1
117496,36e469dbf,1024,1024,"[962.0, 565.0, 62.0, 121.0]",arvalis_3
19870,613df3c8e,1024,1024,"[915.0, 234.0, 108.0, 155.0]",arvalis_1
142340,dd5dd0234,1024,1024,"[412.0, 813.0, 85.0, 86.0]",rres_1
145354,3753c58f7,1024,1024,"[537.0, 936.0, 82.0, 82.0]",arvalis_2
34708,51f539ed6,1024,1024,"[438, 629, 92, 139]",arvalis_1
65756,b030ec7d3,1024,1024,"[719.0, 860.0, 173.0, 36.0]",ethz_1
75790,499bf6abd,1024,1024,"[326.0, 730.0, 60.0, 49.0]",ethz_1
30618,7399292ea,1024,1024,"[484, 454, 124, 65]",arvalis_1
3942,42cc125bc,1024,1024,"[643.0, 64.0, 84.0, 78.0]",usask_1
41901,a4b64deca,1024,1024,"[911, 444, 113, 103]",arvalis_1
146888,97788b3ae,1024,1024,"[227.0, 834.0, 167.0, 179.0]",arvalis_2
4631,b1e31c10b,1024,1024,"[557.0, 585.0, 84.0, 323.0]",usask_1
97955,c6654ff53,1024,1024,"[802.0, 598.0, 26.0, 66.0]",ethz_1
79277,0dbfcf802,1024,1024,"[894.0, 998.0, 41.0, 26.0]",ethz_1
28384,e77387385,1024,1024,"[369.0, 243.0, 59.0, 104.0]",arvalis_1
100229,efe33a573,1024,1024,"[544.0, 12.0, 34.0, 99.0]",ethz_1
17201,8d066eb98,1024,1024,"[124.0, 334.0, 86.0, 53.0]",arvalis_1
86360,2ae1f9d88,1024,1024,"[929.0, 891.0, 73.0, 115.0]",ethz_1
21765,ef1f73253,1024,1024,"[14.0, 474.0, 60.0, 59.0]",arvalis_1
84431,9a1947520,1024,1024,"[38.0, 129.0, 54.0, 93.0]",ethz_1
77115,5ef03457c,1024,1024,"[985.0, 490.0, 39.0, 77.0]",ethz_1
4111,ddc160ce0,1024,1024,"[568.0, 432.0, 103.0, 86.0]",usask_1
102403,a93fe47af,1024,1024,"[166.0, 864.0, 46.0, 91.0]",ethz_1
23783,f3fcfaa0d,1024,1024,"[94.0, 511.0, 86.0, 68.0]",arvalis_1
71356,12786fe3b,1024,1024,"[375.0, 881.0, 88.0, 64.0]",ethz_1
54714,b77e8c906,1024,1024,"[497.0, 656.0, 125.0, 89.0]",inrae_1
92262,13354f036,1024,1024,"[420.0, 567.0, 46.0, 40.0]",ethz_1
108081,81d47ffe8,1024,1024,"[378.0, 312.0, 93.0, 148.0]",arvalis_3
119909,e6cffbb3d,1024,1024,"[121.0, 981.0, 102.0, 43.0]",arvalis_3
70761,bc64c4252,1024,1024,"[752.0, 725.0, 73.0, 35.0]",ethz_1
44692,ef156f858,1024,1024,"[960, 323, 57, 107]",arvalis_1
108079,81d47ffe8,1024,1024,"[363.0, 2.0, 302.0, 72.0]",arvalis_3
104558,8af29abc4,1024,1024,"[496.0, 107.0, 55.0, 90.0]",ethz_1
26770,ed5a791c1,1024,1024,"[526.0, 197.0, 53.0, 72.0]",arvalis_1
77039,bead3cebe,1024,1024,"[827.0, 408.0, 59.0, 35.0]",ethz_1
69381,ce803c694,1024,1024,"[10.0, 244.0, 67.0, 68.0]",ethz_1
109285,0bb1adbd8,1024,1024,"[377.0, 945.0, 54.0, 78.0]",arvalis_3
77810,5b558a4c7,1024,1024,"[856.0, 419.0, 102.0, 65.0]",ethz_1
20923,3ff643a64,1024,1024,"[19.0, 97.0, 78.0, 94.0]",arvalis_1
95824,86a6ad825,1024,1024,"[53.0, 141.0, 34.0, 66.0]",ethz_1
136116,fb804ab78,1024,1024,"[395.0, 0.0, 66.0, 55.0]",rres_1
96166,038432e90,1024,1024,"[274.0, 69.0, 34.0, 78.0]",ethz_1
135414,833577238,1024,1024,"[616.0, 938.0, 57.0, 62.0]",rres_1
129845,a965d4117,1024,1024,"[505.0, 585.0, 45.0, 38.0]",rres_1
41345,20a86a215,1024,1024,"[878, 19, 61, 59]",arvalis_1
10055,2fc0fadfa,1024,1024,"[619, 968, 101, 56]",arvalis_1
9243,a700357af,1024,1024,"[650.0, 574.0, 53.0, 110.0]",arvalis_1
64484,a6afb2315,1024,1024,"[339.0, 133.0, 88.0, 64.0]",ethz_1
55520,824121036,1024,1024,"[8.0, 453.0, 202.0, 128.0]",ethz_1
108472,48fbd2ed7,1024,1024,"[238.0, 679.0, 97.0, 108.0]",arvalis_3
89255,ad6eaaf54,1024,1024,"[542.0, 748.0, 99.0, 52.0]",ethz_1
44715,3a4672486,1024,1024,"[665, 531, 128, 60]",arvalis_1
76350,b9d5a380d,1024,1024,"[567.0, 413.0, 78.0, 60.0]",ethz_1
92219,13354f036,1024,1024,"[905.0, 110.0, 64.0, 77.0]",ethz_1
109227,3cb9f2e8c,1024,1024,"[412.0, 2.0, 59.0, 67.0]",arvalis_3
43764,2643476a0,1024,1024,"[311.0, 484.0, 171.0, 134.0]",arvalis_1
19818,38565f9b9,1024,1024,"[204.0, 256.0, 83.0, 116.0]",arvalis_1
94506,09ba65605,1024,1024,"[540.0, 841.0, 47.0, 27.0]",ethz_1
67913,e891a6cff,1024,1024,"[625.0, 519.0, 234.0, 56.0]",ethz_1
45480,1ff3f11c4,1024,1024,"[8, 561, 88, 103]",arvalis_1
60280,ba18364b2,1024,1024,"[42.0, 750.0, 125.0, 67.0]",ethz_1
118450,444977945,1024,1024,"[926.0, 867.0, 85.0, 64.0]",arvalis_3
133838,c4ffde64b,1024,1024,"[429.0, 967.0, 82.0, 56.0]",rres_1
81213,333d4affe,1024,1024,"[768.0, 974.0, 53.0, 50.0]",ethz_1
29090,4b6281d55,1024,1024,"[183, 97, 92, 89]",arvalis_1
38441,65f5afe35,1024,1024,"[210, 108, 84, 104]",arvalis_1
93705,a28af8f95,1024,1024,"[654.0, 963.0, 66.0, 61.0]",ethz_1
76984,769847044,1024,1024,"[656.0, 120.0, 36.0, 69.0]",ethz_1
63016,3f1c5459a,1024,1024,"[611.0, 182.0, 83.0, 56.0]",ethz_1
119213,8ba166588,1024,1024,"[941.0, 2.0, 83.0, 132.0]",arvalis_3
43517,82775d15c,1024,1024,"[176, 716, 149, 92]",arvalis_1
42382,530a756df,1024,1024,"[177, 540, 118, 165]",arvalis_1
60103,4153dca13,1024,1024,"[439.0, 21.0, 82.0, 41.0]",ethz_1
81210,333d4affe,1024,1024,"[645.0, 961.0, 48.0, 61.0]",ethz_1
87942,1ab041b77,1024,1024,"[868.0, 99.0, 49.0, 60.0]",ethz_1
36797,2cfe966d3,1024,1024,"[201, 676, 79, 99]",arvalis_1
51045,3dc3a72f9,1024,1024,"[259, 839, 93, 93]",arvalis_1
54621,45a13cbcd,1024,1024,"[128.0, 222.0, 148.0, 159.0]",inrae_1
101312,17f1fa29e,1024,1024,"[333.0, 697.0, 47.0, 68.0]",ethz_1
95020,f0665430d,1024,1024,"[0.0, 118.0, 64.0, 41.0]",ethz_1
132723,03a988adf,1024,1024,"[610.0, 851.0, 86.0, 63.0]",rres_1
17158,ba746e119,1024,1024,"[849.0, 210.0, 48.0, 47.0]",arvalis_1
21524,8a5658897,1024,1024,"[30.0, 0.0, 119.0, 97.0]",arvalis_1
3179,91fefb8e4,1024,1024,"[589.0, 1007.0, 180.0, 17.0]",usask_1
81930,41badd217,1024,1024,"[10.0, 548.0, 53.0, 83.0]",ethz_1
74457,c02bfe3f2,1024,1024,"[899.0, 658.0, 64.0, 49.0]",ethz_1
50624,2e1a15f76,1024,1024,"[781, 587, 131, 110]",arvalis_1
24116,0d2e2b65b,1024,1024,"[707.0, 238.0, 103.0, 125.0]",arvalis_1
137042,6a7cbd408,1024,1024,"[337.0, 542.0, 51.0, 61.0]",rres_1
125817,085d0d511,1024,1024,"[278.0, 271.0, 88.0, 59.0]",rres_1
120801,aadc1fd23,1024,1024,"[209.0, 514.0, 139.0, 74.0]",arvalis_3
26076,ab1bb325c,1024,1024,"[535.0, 309.0, 44.0, 39.0]",arvalis_1
55884,8ecb44432,1024,1024,"[555.0, 1006.0, 67.0, 18.0]",ethz_1
51358,7c79cea8f,1024,1024,"[456, 2, 166, 88]",arvalis_1
70942,f926234d6,1024,1024,"[826.0, 160.0, 105.0, 84.0]",ethz_1
55655,6ca0ef373,1024,1024,"[2.0, 146.0, 73.0, 49.0]",ethz_1
50708,bb808af6f,1024,1024,"[385, 0, 125, 90]",arvalis_1
48431,8d25532a5,1024,1024,"[342, 549, 89, 93]",arvalis_1
44250,be6c72a2c,1024,1024,"[551.0, 891.0, 150.0, 133.0]",arvalis_1
26840,682f78993,1024,1024,"[889.0, 148.0, 64.0, 140.0]",arvalis_1
139534,7227652d3,1024,1024,"[924.0, 857.0, 67.0, 90.0]",rres_1
14069,b373b765d,1024,1024,"[893.0, 658.0, 86.0, 54.0]",arvalis_1
129843,a965d4117,1024,1024,"[153.0, 382.0, 42.0, 36.0]",rres_1
45108,a3cf26f70,1024,1024,"[0, 391, 31, 95]",arvalis_1
68337,3fa57b900,1024,1024,"[0.0, 700.0, 66.0, 40.0]",ethz_1
25361,8e132157b,1024,1024,"[41.0, 228.0, 111.0, 73.0]",arvalis_1
8630,31b58b813,1024,1024,"[182.0, 251.0, 72.0, 49.0]",arvalis_1
109903,83f971b12,1024,1024,"[668.0, 355.0, 128.0, 75.0]",arvalis_3
51188,b7a50fdd9,1024,1024,"[862, 417, 106, 114]",arvalis_1
17341,595a30abe,1024,1024,"[957.0, 894.0, 67.0, 119.0]",arvalis_1
70021,27ab890c9,1024,1024,"[893.0, 885.0, 68.0, 50.0]",ethz_1
37761,14e9933bb,1024,1024,"[362, 35, 77, 87]",arvalis_1
2689,19ecc4446,1024,1024,"[878.0, 822.0, 93.0, 110.0]",usask_1
14198,3c0d9abaa,1024,1024,"[893.0, 266.0, 48.0, 53.0]",arvalis_1
43129,1a106f404,1024,1024,"[76, 527, 87, 136]",arvalis_1
70035,27ab890c9,1024,1024,"[990.0, 0.0, 34.0, 30.0]",ethz_1
139289,81efcfbdd,1024,1024,"[291.0, 867.0, 107.0, 68.0]",rres_1
40754,744ea960b,1024,1024,"[0.0, 288.0, 21.0, 81.0]",arvalis_1
15977,4cf58e2d1,1024,1024,"[0.0, 501.0, 45.0, 99.0]",arvalis_1
133397,66ee3048c,1024,1024,"[835.0, 374.0, 77.0, 67.0]",rres_1
8763,7c5221c68,1024,1024,"[864.0, 208.0, 108.0, 72.0]",arvalis_1
32360,043a957ca,1024,1024,"[720, 261, 131, 62]",arvalis_1
40768,744ea960b,1024,1024,"[548.0, 378.0, 123.0, 94.0]",arvalis_1
84018,a4be48060,1024,1024,"[413.0, 756.0, 47.0, 52.0]",ethz_1
60808,699810258,1024,1024,"[285.0, 179.0, 82.0, 72.0]",ethz_1
91108,8d2a27ac7,1024,1024,"[374.0, 265.0, 94.0, 39.0]",ethz_1
122071,de9d781ae,1024,1024,"[953.0, 772.0, 71.0, 83.0]",arvalis_3
100929,93e906638,1024,1024,"[602.0, 4.0, 138.0, 43.0]",ethz_1
4405,169be79d1,1024,1024,"[350.0, 0.0, 84.0, 46.0]",usask_1
3407,286af845e,1024,1024,"[520.0, 106.0, 261.0, 129.0]",usask_1
3511,6a739d41b,1024,1024,"[475.0, 204.0, 55.0, 96.0]",usask_1
140779,66d91891d,1024,1024,"[885.0, 297.0, 139.0, 122.0]",rres_1
46187,38dc44b85,1024,1024,"[9, 427, 72, 68]",arvalis_1
83667,eb254c87a,1024,1024,"[350.0, 863.0, 65.0, 42.0]",ethz_1
6191,4870004e7,1024,1024,"[250.0, 145.0, 107.0, 53.0]",arvalis_1
76639,a41c48f1a,1024,1024,"[1010.0, 352.0, 14.0, 91.0]",ethz_1
112284,3cf295f6c,1024,1024,"[217.0, 284.0, 243.0, 222.0]",arvalis_3
19008,4a150e0ff,1024,1024,"[656.0, 686.0, 133.0, 69.0]",arvalis_1
65704,b030ec7d3,1024,1024,"[267.0, 389.0, 142.0, 62.0]",ethz_1
110082,952ce366b,1024,1024,"[499.0, 686.0, 87.0, 89.0]",arvalis_3
70968,ec2098ac5,1024,1024,"[849.0, 944.0, 85.0, 56.0]",ethz_1
137816,2f9755f66,1024,1024,"[146.0, 440.0, 137.0, 81.0]",rres_1
111641,3c1168fe0,1024,1024,"[762.0, 680.0, 131.0, 88.0]",arvalis_3
15231,a4fb1f6af,1024,1024,"[299.0, 291.0, 73.0, 74.0]",arvalis_1
87042,b2672900e,1024,1024,"[562.0, 540.0, 57.0, 40.0]",ethz_1
12804,8bd104266,1024,1024,"[0.0, 659.0, 62.0, 63.0]",arvalis_1
89308,a1ecd6a63,1024,1024,"[965.0, 409.0, 59.0, 72.0]",ethz_1
50628,2e1a15f76,1024,1024,"[958, 349, 66, 87]",arvalis_1
23580,34b5b6acb,1024,1024,"[583.0, 353.0, 86.0, 78.0]",arvalis_1
92756,a7e9ac14b,1024,1024,"[239.0, 407.0, 100.0, 68.0]",ethz_1
122992,ea0e9e846,1024,1024,"[814.0, 634.0, 133.0, 72.0]",arvalis_3
108202,ee49343d5,1024,1024,"[678.0, 465.0, 154.0, 90.0]",arvalis_3
115668,2e0c19135,1024,1024,"[737.0, 583.0, 143.0, 164.0]",arvalis_3
58237,5aa3b67b7,1024,1024,"[978.0, 507.0, 43.0, 30.0]",ethz_1
132488,8c5a33b46,1024,1024,"[533.0, 400.0, 49.0, 61.0]",rres_1
63255,73ebe3acc,1024,1024,"[499.0, 49.0, 66.0, 34.0]",ethz_1
123258,ce3999eb9,1024,1024,"[208.0, 43.0, 140.0, 59.0]",arvalis_3
123464,2c836cccb,1024,1024,"[700.0, 729.0, 108.0, 177.0]",rres_1
5132,2c7241d19,1024,1024,"[534.0, 664.0, 187.0, 120.0]",usask_1
126116,13d56dca0,1024,1024,"[35.0, 922.0, 69.0, 66.0]",rres_1
90585,73ed5eb37,1024,1024,"[927.0, 952.0, 80.0, 50.0]",ethz_1
1211,798a261f0,1024,1024,"[794.0, 281.0, 75.0, 40.0]",usask_1
117171,af9b3c251,1024,1024,"[76.0, 719.0, 159.0, 207.0]",arvalis_3
143564,de4e0eecf,1024,1024,"[511.0, 599.0, 104.0, 62.0]",rres_1
87750,e277cec54,1024,1024,"[166.0, 578.0, 117.0, 54.0]",ethz_1
85873,96b872ec8,1024,1024,"[354.0, 472.0, 69.0, 49.0]",ethz_1
121655,a97b31e99,1024,1024,"[455.0, 363.0, 131.0, 67.0]",arvalis_3
90410,b9e747e1b,1024,1024,"[539.0, 475.0, 56.0, 37.0]",ethz_1
135279,848e992bd,1024,1024,"[855.0, 234.0, 61.0, 68.0]",rres_1
84939,408eff4a9,1024,1024,"[0.0, 441.0, 64.0, 43.0]",ethz_1
2652,311a6b1e4,1024,1024,"[553.0, 138.0, 129.0, 76.0]",usask_1
131894,5559af3a9,1024,1024,"[597.0, 878.0, 106.0, 63.0]",rres_1
100091,20c7cc731,1024,1024,"[178.0, 0.0, 53.0, 31.0]",ethz_1
2948,3edfa2df0,1024,1024,"[647.0, 546.0, 103.0, 48.0]",usask_1
104895,0989b2627,1024,1024,"[957.0, 839.0, 41.0, 79.0]",ethz_1
23117,037024e13,1024,1024,"[834.0, 217.0, 80.0, 52.0]",arvalis_1
120041,7afe5795e,1024,1024,"[812.0, 395.0, 117.0, 75.0]",arvalis_3
38346,116a6fceb,1024,1024,"[0, 175, 84, 54]",arvalis_1
71016,ec2098ac5,1024,1024,"[352.0, 907.0, 96.0, 89.0]",ethz_1
1155,029c79463,1024,1024,"[665.0, 501.0, 224.0, 139.0]",usask_1
55635,6ca0ef373,1024,1024,"[347.0, 918.0, 92.0, 32.0]",ethz_1
2937,3edfa2df0,1024,1024,"[522.0, 40.0, 96.0, 86.0]",usask_1
91910,fcbc77665,1024,1024,"[832.0, 193.0, 37.0, 48.0]",ethz_1
16501,8f796ab69,1024,1024,"[322.0, 354.0, 51.0, 41.0]",arvalis_1
98886,136b1f936,1024,1024,"[898.0, 464.0, 38.0, 43.0]",ethz_1
53121,c2fd0893f,1024,1024,"[355.0, 138.0, 154.0, 128.0]",inrae_1
138530,a3773af88,1024,1024,"[826.0, 263.0, 67.0, 66.0]",rres_1
100064,20c7cc731,1024,1024,"[215.0, 199.0, 74.0, 100.0]",ethz_1
21165,045d846eb,1024,1024,"[624.0, 955.0, 79.0, 69.0]",arvalis_1
84259,f7ec99608,1024,1024,"[0.0, 486.0, 135.0, 165.0]",ethz_1
117114,077c0bddb,1024,1024,"[186.0, 212.0, 121.0, 64.0]",arvalis_3
53963,f51be4839,1024,1024,"[344.0, 118.0, 126.0, 156.0]",inrae_1
37662,6dd6c4960,1024,1024,"[753, 760, 73, 96]",arvalis_1
94107,2bfadaa91,1024,1024,"[0.0, 378.0, 42.0, 69.0]",ethz_1
138921,1b547b682,1024,1024,"[15.0, 0.0, 98.0, 118.0]",rres_1
138275,124820ed4,1024,1024,"[750.0, 127.0, 118.0, 154.0]",rres_1
121869,57c9b9982,1024,1024,"[253.0, 435.0, 51.0, 69.0]",arvalis_3
81354,7ec61f6ab,1024,1024,"[143.0, 871.0, 100.0, 56.0]",ethz_1
32059,58bea1a2d,1024,1024,"[414, 327, 136, 95]",arvalis_1
108797,8a7178ad5,1024,1024,"[588.0, 15.0, 77.0, 110.0]",arvalis_3
3545,0874422e6,1024,1024,"[141.0, 0.0, 100.0, 49.0]",usask_1
58871,6c66bb62d,1024,1024,"[211.0, 567.0, 109.0, 45.0]",ethz_1
97307,63fe1ddab,1024,1024,"[475.0, 128.0, 56.0, 60.0]",ethz_1
23258,3d1c7f78a,1024,1024,"[322.0, 828.0, 121.0, 87.0]",arvalis_1
53158,2629ddf24,1024,1024,"[448.0, 2.0, 166.0, 72.0]",inrae_1
132265,399fce7aa,1024,1024,"[930.0, 805.0, 54.0, 51.0]",rres_1
54628,c7df66915,1024,1024,"[66.0, 506.0, 130.0, 108.0]",inrae_1
84915,408eff4a9,1024,1024,"[647.0, 86.0, 54.0, 40.0]",ethz_1
72862,bf2c0adde,1024,1024,"[161.0, 428.0, 57.0, 52.0]",ethz_1
74151,fb2eae229,1024,1024,"[995.0, 729.0, 28.0, 94.0]",ethz_1
105214,4bb9bab8b,1024,1024,"[818.0, 542.0, 81.0, 70.0]",ethz_1
89275,ad6eaaf54,1024,1024,"[569.0, 722.0, 109.0, 34.0]",ethz_1
77974,ecc61faef,1024,1024,"[419.0, 677.0, 56.0, 64.0]",ethz_1
27012,9790095bb,1024,1024,"[114.0, 529.0, 54.0, 45.0]",arvalis_1
126110,6ea32891e,1024,1024,"[645.0, 521.0, 58.0, 70.0]",rres_1
128853,5498d5aae,1024,1024,"[0.0, 859.0, 24.0, 53.0]",rres_1
67599,25fcffb8e,1024,1024,"[198.0, 919.0, 110.0, 34.0]",ethz_1
87691,767e515ec,1024,1024,"[397.0, 121.0, 101.0, 47.0]",ethz_1
119673,834690a35,1024,1024,"[860.0, 463.0, 87.0, 264.0]",arvalis_3
103559,14da8934d,1024,1024,"[95.0, 890.0, 52.0, 68.0]",ethz_1
4048,13a368f78,1024,1024,"[822.0, 78.0, 106.0, 52.0]",usask_1
145449,4112a34bd,1024,1024,"[785.0, 10.0, 190.0, 179.0]",arvalis_2
17197,8d066eb98,1024,1024,"[944.0, 577.0, 52.0, 73.0]",arvalis_1
43418,0f5267442,1024,1024,"[94, 925, 110, 99]",arvalis_1
130248,7ea16f78f,1024,1024,"[149.0, 981.0, 46.0, 38.0]",rres_1
105452,036cbd683,1024,1024,"[761.0, 856.0, 29.0, 95.0]",ethz_1
116479,3bf5b5ee1,1024,1024,"[238.0, 79.0, 184.0, 82.0]",arvalis_3
26262,4e2b8a4a6,1024,1024,"[0.0, 817.0, 45.0, 44.0]",arvalis_1
82408,d2e7465f0,1024,1024,"[602.0, 742.0, 79.0, 73.0]",ethz_1
56464,e16a9d55e,1024,1024,"[821.0, 589.0, 131.0, 47.0]",ethz_1
64398,18cefbf07,1024,1024,"[661.0, 0.0, 122.0, 66.0]",ethz_1
9673,546a0e9fc,1024,1024,"[75.0, 509.0, 74.0, 97.0]",arvalis_1
82511,279a356f8,1024,1024,"[836.0, 943.0, 108.0, 31.0]",ethz_1
95746,44e31e39f,1024,1024,"[406.0, 520.0, 82.0, 45.0]",ethz_1
12449,ef5f2070d,1024,1024,"[187.0, 589.0, 70.0, 120.0]",arvalis_1
137353,0c264c98e,1024,1024,"[993.0, 89.0, 31.0, 68.0]",rres_1
2816,be11c4e40,1024,1024,"[806.0, 783.0, 120.0, 197.0]",usask_1
29119,4b6281d55,1024,1024,"[841, 178, 56, 62]",arvalis_1
126232,947117f47,1024,1024,"[570.0, 2.0, 108.0, 64.0]",rres_1
140164,3d765f241,1024,1024,"[920.0, 506.0, 96.0, 93.0]",rres_1
35827,54668a040,1024,1024,"[123, 0, 92, 81]",arvalis_1
37287,bd1bb8628,1024,1024,"[11, 64, 94, 80]",arvalis_1
83464,80833051d,1024,1024,"[101.0, 776.0, 91.0, 50.0]",ethz_1
124030,ab81b2342,1024,1024,"[509.0, 583.0, 57.0, 71.0]",rres_1
141199,fe342a5bf,1024,1024,"[890.0, 992.0, 77.0, 32.0]",rres_1
56571,97b19f207,1024,1024,"[787.0, 4.0, 126.0, 64.0]",ethz_1
116932,b65a59339,1024,1024,"[724.0, 616.0, 67.0, 62.0]",arvalis_3
43222,2c3d40735,1024,1024,"[41, 617, 81, 66]",arvalis_1
37742,a3695f973,1024,1024,"[534.0, 413.0, 100.0, 114.0]",arvalis_1
81164,86494833f,1024,1024,"[749.0, 925.0, 95.0, 76.0]",ethz_1
121830,84053c39b,1024,1024,"[925.0, 469.0, 99.0, 68.0]",arvalis_3
102422,a93fe47af,1024,1024,"[135.0, 169.0, 109.0, 106.0]",ethz_1
66448,3c14db5cc,1024,1024,"[793.0, 6.0, 86.0, 51.0]",ethz_1
105336,9302b9512,1024,1024,"[909.0, 365.0, 37.0, 84.0]",ethz_1
69809,fa0f32e52,1024,1024,"[737.0, 442.0, 89.0, 57.0]",ethz_1
99310,64a883d10,1024,1024,"[660.0, 125.0, 39.0, 62.0]",ethz_1
25951,bf697b8c4,1024,1024,"[470.0, 276.0, 119.0, 75.0]",arvalis_1
69825,fa0f32e52,1024,1024,"[0.0, 81.0, 83.0, 81.0]",ethz_1
18823,96fa00d50,1024,1024,"[926.0, 833.0, 58.0, 89.0]",arvalis_1
34856,a40ab0738,1024,1024,"[284, 238, 88, 46]",arvalis_1
1075,480c01244,1024,1024,"[383.0, 350.0, 65.0, 60.0]",usask_1
35575,d2ae1e503,1024,1024,"[947, 248, 67, 79]",arvalis_1
2137,4c5dc3f2b,1024,1024,"[303.0, 394.0, 160.0, 146.0]",usask_1
122099,09798007b,1024,1024,"[942.0, 550.0, 82.0, 82.0]",arvalis_3
83925,3d5f3124e,1024,1024,"[563.0, 614.0, 59.0, 48.0]",ethz_1
250,e46378032,1024,1024,"[0.0, 310.0, 51.0, 79.0]",usask_1
59949,d83e84d60,1024,1024,"[0.0, 214.0, 35.0, 29.0]",ethz_1
58317,8d4ad2942,1024,1024,"[1.0, 691.0, 45.0, 26.0]",ethz_1
147660,a39887dc2,1024,1024,"[7.0, 527.0, 90.0, 82.0]",arvalis_2
23552,45a0724bf,1024,1024,"[716.0, 733.0, 82.0, 65.0]",arvalis_1
85236,a9aabd0c8,1024,1024,"[386.0, 1004.0, 39.0, 20.0]",ethz_1
84475,9a1947520,1024,1024,"[0.0, 0.0, 57.0, 23.0]",ethz_1
118287,0ce3a22a3,1024,1024,"[847.0, 719.0, 107.0, 110.0]",arvalis_3
58313,8d4ad2942,1024,1024,"[8.0, 376.0, 118.0, 39.0]",ethz_1
19361,06a78c36e,1024,1024,"[144.0, 659.0, 45.0, 36.0]",arvalis_1
144752,48bdfec34,1024,1024,"[950.0, 187.0, 72.0, 77.0]",arvalis_2
31914,a750327c3,1024,1024,"[470, 301, 117, 162]",arvalis_1
30373,23eb6b3d5,1024,1024,"[594, 0, 78, 38]",arvalis_1
80468,cc236443b,1024,1024,"[617.0, 720.0, 56.0, 33.0]",ethz_1
6923,25d38ec2c,1024,1024,"[694.0, 899.0, 78.0, 83.0]",arvalis_1
11126,d5ac4c940,1024,1024,"[547.0, 0.0, 53.0, 38.0]",arvalis_1
991,4c7fc04f6,1024,1024,"[379.0, 535.0, 58.0, 68.0]",usask_1
130190,478e21230,1024,1024,"[853.0, 0.0, 79.0, 37.0]",rres_1
110343,a9913b99c,1024,1024,"[94.0, 394.0, 90.0, 94.0]",arvalis_3
82483,279a356f8,1024,1024,"[873.0, 237.0, 62.0, 81.0]",ethz_1
57987,2c4db1d53,1024,1024,"[759.0, 536.0, 71.0, 59.0]",ethz_1
127333,b838eaf1d,1024,1024,"[320.0, 586.0, 97.0, 61.0]",rres_1
40299,ffbf75e5b,1024,1024,"[757, 695, 75, 54]",arvalis_1
69383,ce803c694,1024,1024,"[278.0, 546.0, 95.0, 45.0]",ethz_1
91352,96db737c8,1024,1024,"[294.0, 259.0, 88.0, 65.0]",ethz_1
114106,477bdc144,1024,1024,"[422.0, 473.0, 154.0, 110.0]",arvalis_3
89171,c3c8b6aa5,1024,1024,"[816.0, 378.0, 102.0, 52.0]",ethz_1
43016,4341d37a9,1024,1024,"[230, 617, 90, 71]",arvalis_1
132285,7d5af5b74,1024,1024,"[369.0, 882.0, 70.0, 58.0]",rres_1
